evid,orid,magid,magnitude,magtype,uncertainty,nsta,nobs,lat,lon,depth,datetime,erhor,erlat,erlon,sdep,gap,quality,ndef,nbs,nbfm,fdepth,fepi
61772396,3169268,3118578,0.77,l,0.17307818126205599,7,12,46.1185,-122.46566666666666,14.61,1630136975.0900002,0.98,,,1.3,214,1,23,11,6,n,n
61702021,3145318,3081413,1.35,l,0.04527582963015275,6,10,46.55833333333333,-122.707,20.95,1605726266.7199974,0.38,,,0.93,76,1,27,12,9,n,n
61691897,3145348,3081458,2.87,l,0.18810330704015432,28,68,46.57083333333333,-122.73766666666667,22.43,1605819735.0999985,0.19,,,0.46,40,1,85,24,40,n,n
61516901,3145238,3001358,1.78,l,0.13289801658167355,4,6,44.421166666666664,-124.44183333333334,28.99,1554987606.2700005,0.56,,,0.87,131,1,19,8,9,n,n
61412267,3145263,3081323,2.84,l,0.2233660132112325,20,38,44.040166666666664,-125.325,9.78,1535107764.8799973,6.45,,,31.61,279,0.25,54,11,11,y,n
61691637,3145298,3081373,1.34,l,0.07966382604887712,4,11,47.57566666666666,-122.87683333333334,21.64,1605630681.1499977,2.28,,,1.05,173,0.75,10,4,3,n,n
61691627,3145288,3081358,0.73,l,0.3153407894493512,2,4,48.53483333333333,-123.45316666666666,22.84,1605603799.369999,1.73,,,2.35,93,0.75,12,6,2,n,n
61692192,3145663,3082038,1.42,l,0.06211982250503767,4,7,47.73233333333334,-122.10866666666666,17.87,1605941295.7999992,0.74,,,1.54,140,1,16,7,5,n,n
61691832,3145328,3081433,0.67,l,0.16355658784876526,5,7,46.30583333333333,-122.21766666666667,2.39,1605784399.5599976,0.51,,,1.04,138,1,12,5,5,n,n
61691847,3145333,3081443,0.46,d,0.21079289483751784,2,2,48.5155,-122.62766666666667,4.51,1605796728.0200005,1.32,,,28.23,161,0.5,9,3,2,y,n
61691912,3145358,3081478,1.3800000000000001,l,0.185357383434837,8,13,46.56466666666667,-122.751,20.88,1605821570.3999996,0.47,,,0.57,130,1,27,8,8,n,n
61692102,3145698,3082103,1.47,l,0.08389374985288578,7,16,48.476333333333336,-123.246,20.47,1605909109.6999989,0.59,,,0.98,57,1,19,6,7,n,n
61703091,3145768,3082233,0.8200000000000001,l,0.030291442540955504,3,5,48.472,-123.2155,18.18,1606353067.1499977,1.06,,,2.09,145,0.75,12,5,4,n,n
61691932,3145363,3081488,0.56,l,0.14977625563115984,3,6,47.739666666666665,-122.72516666666667,4.74,1605829232.85,2.66,,,24.24,261,0.5,6,3,2,y,n
61691992,3145728,3082163,3,l,0.12560746610703655,20,53,48.4835,-123.2365,21.53,1605890725.6299973,0.25,,,0.51,45,1,50,13,28,n,n
61792651,3174743,3126823,1.98,l,0.17619613849070914,20,42,47.257333333333335,-122.80933333333333,51.21,1635258509.4099998,0.29,,,0.67,40,1,82,33,29,n,n
61692597,3145538,3081813,1.19,l,0.27299281421167965,3,5,48.534,-122.20466666666667,8.78,1606122300.3600006,0.63,,,1.28,168,1,9,2,3,n,n
61691972,3145578,3081878,1.6400000000000001,l,0.24099810500992702,2,4,44.989666666666665,-123.82733333333333,42.38,1605852080.8499985,0.43,,,0.71,116,1,26,11,6,n,n
61692632,3145553,3081843,1.02,l,0.19642256747235254,3,5,48.56166666666667,-123.04883333333333,18.28,1606147248.039999,0.87,,,1.17,108,1,13,4,5,n,n
61692162,3145653,3082018,1.69,l,0.17135024646381503,14,31,47.422333333333334,-122.70116666666667,24.89,1605921363.040001,0.38,,,0.67,53,1,41,13,22,n,n
61692052,3145628,3081968,1.1,l,0.09864199214196334,6,11,45.68216666666667,-122.7395,21.62,1605904645.9399986,0.27,,,0.62,89,1,14,9,2,n,n
61692247,3145708,3082123,0.96,l,0.19601496125970552,10,17,46.690666666666665,-122.33016666666667,18.63,1605983645.9099998,0.31,,,0.89,94,1,32,12,13,n,n
61692002,3145703,3082113,1.05,l,0.0794421036094759,4,8,48.48016666666667,-123.247,20.26,1605897094.06,0.62,,,1.07,136,1,15,6,5,n,n
61692457,3145713,3082133,1.1,l,0.18726711955702058,6,11,47.0655,-122.10766666666666,14.16,1606039574.3899994,0.35,,,0.52,126,1,27,8,12,n,n
61692547,3145723,3082153,1.1300000000000001,l,0.14250569379686207,3,8,47.543,-122.75966666666666,22.68,1606093618.17,1.34,,,0.58,155,0.75,15,6,6,n,n
61693082,3146093,3082773,1.53,l,0.13951770036375566,5,12,47.866166666666665,-122.6265,22.56,1606519601.5,0.54,,,0.92,88,1,32,12,8,n,n
61693127,3146103,3082788,0.97,l,0.2664065454853626,12,19,46.755,-122.15116666666667,15.91,1606584269.45,0.25,,,0.94,83,1,42,19,16,n,n
61694002,3146268,3083033,1.43,l,0.14477786056914166,16,21,46.48866666666667,-122.31833333333333,18.45,1607032091.3899994,0.32,,,0.6,63,1,44,13,19,n,n
61703106,3146013,3082653,1.1300000000000001,l,0.16193903450686697,6,9,45.9615,-122.91416666666667,24.16,1606361925.6000004,0.68,,,1.03,81,1,28,14,4,n,n
61703181,3146068,3082733,2.2600000000000002,l,0.20296574622027497,15,42,48.56066666666667,-122.61216666666667,15.01,1606445626.4099998,0.45,,,1.22,59,1,50,17,22,n,n
61703201,3146073,3082743,1.72,l,0.2013847826598516,9,17,48.56316666666667,-122.59033333333333,15.3,1606463992.25,0.51,,,0.93,89,1,39,14,19,n,n
61692762,3145943,3082533,1.96,l,0.12442648432492165,6,13,46.04266666666667,-123.62216666666667,23.07,1606257919.9699974,0.36,,,0.69,51,1,34,14,15,n,n
61693112,3145948,3082543,1.62,l,0.15468910291179816,8,16,42.9485,-122.1245,2.95,1606567316.039999,0.35,,,0.46,84,1,12,3,9,n,n
61501408,3145953,3082553,0.92,l,0.05726817544354046,2,4,42.958333333333336,-122.1415,2.72,1606566966.5499992,0.61,,,0.76,209,1,8,4,3,n,n
61501413,3145958,3082563,1.18,l,0.1039632027047801,2,4,42.9645,-122.14933333333333,3.45,1606567482.9399996,0.91,,,0.77,220,1,9,4,3,n,n
61501418,3146188,3082913,1.04,l,0.0527686096235469,4,9,48.44883333333333,-123.22183333333334,23.38,1606929200.3899994,0.77,,,1.19,189,1,14,6,6,n,n
61820637,3189533,3149033,0.43,l,0.09101601982072605,6,9,46.321,-122.21916666666667,4.76,1649449100.0599976,0.41,,,0.34,141,1,15,7,3,n,n
61693762,3146228,3082973,0.91,l,0.13970377616939833,3,4,48.5935,-123.075,12.25,1606941959.2399979,1.41,,,3.01,158,0.5,8,4,1,n,n
61693672,3146463,3083358,2.07,l,0.13820626670817404,5,9,47.57033333333333,-124.2315,26.37,1606914411.6599998,0.63,,,0.79,126,1,24,9,11,n,n
61693572,3146133,3082843,1.53,l,0.11682317898363626,5,10,48.86116666666667,-124.1005,24.97,1606851678.7999992,1.95,,,1.69,86,0.75,18,7,8,n,n
61693347,3146193,3082923,1.54,l,0.15336899928137093,13,19,47.200833333333335,-123.17383333333333,37.86,1606714676.33,0.43,,,0.68,49,1,39,15,11,n,n
61778037,3172868,3123923,2.23,l,0.03222194773780185,2,6,42.822833333333335,-124.77083333333333,20.64,1633408423.2199993,2.18,,,2.07,259,0.75,16,8,5,n,n
61778042,3172873,3123933,2.02,l,0.07576295403445821,3,6,42.827666666666666,-124.73483333333333,17.63,1633408524.829998,2.96,,,2.11,254,0.75,14,5,4,n,n
61694552,3146478,3083378,2.1,l,0.11502611018695008,9,25,48.887,-122.39466666666667,18.95,1607361098.8499994,0.51,,,1.27,152,1,35,12,8,n,n
61694587,3146483,3083388,2.18,l,0.21870092971919453,21,38,45.98733333333333,-123.59233333333333,19.8,1607394133.7999992,0.36,,,0.74,47,1,52,21,30,n,n
61778047,3172273,3122988,0.92,d,0.138331299053843,6,6,47.2785,-122.28116666666666,19.68,1633418449.17,0.42,,,0.68,59,1,30,13,7,n,n
61501838,3172878,3123943,1.76,l,0.08218429918198855,4,8,42.815666666666665,-124.75916666666667,23.43,1633408571.8600006,3.16,,,1.6,257,0.75,14,5,6,n,n
61694592,3146453,3083348,1.22,l,0.10382942038746457,6,7,46.0205,-122.19616666666667,10.24,1607409253.2000008,0.53,,,0.86,169,1,17,5,8,n,n
61694637,3146503,3083408,0.24,d,0.07981939586072817,4,4,48.5865,-123.09366666666666,12.54,1607497510.619999,0.46,,,1.35,95,1,10,5,3,n,n
61501428,3146998,3084148,0.21,d,0.09478269610147638,4,4,48.591,-123.07566666666666,12.88,1607585339.5499992,1.38,,,2.82,147,0.5,9,4,1,n,n
61705106,3146693,3083703,1.81,l,0.1633015398611818,10,22,48.242,-122.76283333333333,57.15,1607697910.9799995,0.49,,,0.75,62,1,41,11,18,n,n
61705056,3146728,3083763,0.85,l,0.0374387956084587,3,4,47.196333333333335,-122.22466666666666,13.53,1607660030.2299995,0.73,,,1.15,218,1,15,6,7,n,n
61694787,3146613,3083568,0.9500000000000001,l,0.12733850262012947,3,5,47.55866666666667,-122.893,19.94,1607611910.83,0.42,,,0.79,143,1,10,5,3,n,n
61694182,3146303,3083103,3.5300000000000002,l,0.2133599082670954,23,61,45.112833333333334,-123.57533333333333,47.5,1607090878.5699997,0.28,,,0.47,73,1,103,33,42,n,n
61694717,3146673,3083673,0.5,l,0.12199146370627956,3,4,45.9475,-122.40733333333333,9.34,1607548096.119999,0.73,,,0.89,141,1,14,6,0,n,n
61704971,3146768,3083823,0.8300000000000001,d,0.10576498681613566,5,5,48.895,-122.37816666666667,10.25,1607637764.75,0.53,,,3.13,184,0.5,10,2,3,n,n
61694757,3146993,3084138,0.92,l,0.055731848247341065,3,4,48.579,-123.0615,14.52,1607585330.8999996,0.86,,,1.62,91,1,11,4,4,n,n
61694727,3146933,3084028,1.17,l,0.24319763160618468,11,18,47.18833333333333,-122.20566666666667,13.85,1607559863.7700005,0.32,,,0.52,100,1,42,18,13,n,n
61694612,3146633,3083608,1.7,l,0.18529989038170913,8,18,48.59766666666667,-123.07883333333334,12.18,1607463907.1399994,0.99,,,2.14,82,0.75,18,6,7,n,n
61960392,3247058,3241508,0.89,l,0.15214090848866796,14,22,46.5165,-122.305,17.73,1698673408.87,0.23,,,0.48,68,1,58,20,16,n,n
61694737,3146963,3084083,1.37,l,0.07138920606794519,6,8,48.01916666666666,-124.218,42.03,1607564640.6800003,0.96,,,1.29,95,1,30,13,15,n,n
61705411,3146898,3083983,0.61,l,0.13938460046513879,4,8,47.546,-122.76916666666666,21.59,1607943544.9399986,1.06,,,0.63,164,0.75,12,6,5,n,n
61694327,3146328,3083153,0.44,l,0.0350062073558699,3,4,46.973333333333336,-122.06333333333333,12.64,1607143977.3599987,0.63,,,0.44,133,1,21,7,11,n,n
61705641,3147128,3084348,1.57,l,0.04019976506702494,3,6,47.608666666666664,-122.5105,15.34,1608063302.0299988,1.56,,,3.27,211,0.5,13,6,4,n,n
61705566,3147068,3084233,3.2,l,0.1880330870760032,50,112,47.59283333333333,-122.59333333333333,25.85,1608049660.4099998,0.3,,,0.57,21,1,132,44,67,n,n
61959487,3247113,3241608,1.31,l,0.07757407396597182,5,13,45.158166666666666,-123.22583333333333,7.51,1698353762.0099983,0.46,,,0.34,90,1,14,6,6,n,n
61694452,3146373,3083228,2.45,l,0.18237598639687214,9,19,48.03333333333333,-124.69083333333333,36.5,1607241791.6899986,1.34,,,1.17,192,0.75,25,11,10,n,n
61705576,3147073,3084243,1.85,l,0.13618179440801814,16,32,47.59016666666667,-122.57516666666666,24.54,1608051330.6799998,0.49,,,0.74,30,1,59,25,22,n,n
61705571,3147078,3084253,1.3,l,0.04323069254443346,4,6,47.5885,-122.5335,20.95,1608050047.1800003,2.14,,,1.99,298,0.75,9,5,3,n,n
61705851,3147243,3084548,1.51,l,0.14390034935277862,11,15,46.157666666666664,-122.52233333333334,14.76,1608216020.1899986,0.45,,,1,78,1,32,11,11,n,n
61694462,3146378,3083238,2.32,l,0.19435020265407443,6,11,47.482166666666664,-124.24,24.06,1607261250.12,0.65,,,0.79,161,1,33,11,14,n,n
61705826,3147248,3084558,1.09,l,0.19296025839846265,3,5,47.602666666666664,-122.5425,19.87,1608168939.1799994,1.55,,,2,209,0.75,11,5,4,n,n
61778057,3172278,3122993,1.3,l,0.3305492693882115,3,5,48.8615,-122.356,19.19,1633438925.1100006,0.72,,,1.32,69,1,19,8,4,n,n
61705581,3147083,3084263,1.62,l,0.0662527249728968,3,9,47.5955,-122.53083333333333,20.29,1608051447.6,1.3,,,1.33,258,0.75,10,4,6,n,n
61705306,3147323,3083913,0.77,l,0.06629249810854415,2,4,47.19683333333333,-122.193,14.9,1607808076.1100006,1.87,,,3.09,235,0.5,15,8,5,n,n
61705586,3147088,3084273,1.46,l,0.19081885757530592,3,8,47.599,-122.53416666666666,19.48,1608051833.1800003,1.39,,,1.88,303,0.75,10,5,4,n,n
61694447,3146628,3083598,2.52,l,0.16788360146345127,14,30,47.0705,-123.93733333333333,35.37,1607229510.81,0.45,,,0.81,76,1,39,14,20,n,n
61705596,3147098,3084293,1.54,l,0.13363382893974207,8,14,47.597166666666666,-122.57266666666666,23.83,1608054397.0599995,1.06,,,1.02,110,0.75,29,13,9,n,n
61705531,3147103,3084303,1.56,l,0.1299912807395054,17,26,47.038833333333336,-122.42216666666667,28.7,1608002058.5599976,0.34,,,0.56,48,1,68,25,21,n,n
61705941,3147503,3084983,0.38,l,0.07757643709432965,4,6,46.286,-122.26666666666667,11.27,1608273286.3999996,0.73,,,0.76,120,1,11,4,4,n,n
61694482,3146393,3083253,1.05,l,0.13819280048335303,9,15,47.515166666666666,-122.3835,16.95,1607279243.709999,0.29,,,0.49,67,1,29,12,6,n,n
61834696,3192698,3153958,1.33,l,0.05810052904657148,3,6,48.8215,-122.7895,64.76,1651091481.25,0.76,,,1.06,134,1,19,7,4,n,n
61705651,3147138,3084363,1.68,l,0.11338262070392102,4,10,47.6065,-122.5515,20.03,1608066034.9199996,1.19,,,1.52,187,0.75,17,9,7,n,n
61705676,3147143,3084373,1.48,l,0.13908131572995863,5,12,47.602,-122.55033333333333,19.7,1608069082.1699982,1.37,,,1.48,187,0.75,19,10,5,n,n
61694277,3146443,3083328,1.47,l,0.1684241299641669,11,21,47.683,-122.685,54.76,1607124864.829998,0.58,,,0.77,64,1,49,19,19,n,n
61706056,3147498,3084973,1.33,l,0.1371912420627026,6,13,48.56066666666667,-123.511,23.05,1608327755.5199995,0.8,,,1.15,80,1,23,9,6,n,n
61705776,3147178,3084453,1.98,l,0.17108278280929268,19,35,47.599833333333336,-122.57916666666667,24.56,1608141770.4499989,0.48,,,0.74,29,1,59,25,22,n,n
61705706,3147193,3084463,1.46,l,0.20180820943206057,7,16,47.586666666666666,-122.57766666666667,22.39,1608084808.13,1.11,,,1.23,174,0.75,26,12,8,n,n
61705871,3147343,3084738,2.58,l,0.10913324137210179,5,9,47.62083333333333,-124.38033333333334,25.74,1608236226.5299988,0.75,,,0.73,185,1,29,12,11,n,n
61705916,3147363,3084778,1.7,l,0.11849878468905906,15,23,46.091166666666666,-122.40216666666667,13.58,1608251619.8599997,0.28,,,0.87,56,1,43,13,15,n,n
61705936,3147368,3084788,0.84,l,0.23500811208333539,3,5,47.59466666666667,-122.5305,19.95,1608272968.22,1.21,,,1.63,304,0.75,10,5,4,n,n
61706156,3147658,3085203,2.43,l,0.17097043513935217,39,78,47.58866666666667,-122.59166666666667,25.33,1608391872.4899979,0.34,,,0.58,20,1,107,46,50,n,n
61705266,3147633,3085153,0.74,l,0.17957633995168937,6,8,46.19083333333333,-122.55283333333334,18.21,1607766451.3399997,0.91,,,1.14,157,1,18,6,5,n,n
61776926,3171093,3121323,0.47000000000000003,l,0.1527674899378506,6,9,46.0915,-122.0755,2.36,1631057346.540001,0.6,,,11.27,215,0.5,11,5,4,y,n
61705276,3147638,3085163,0.05,l,0.169296226752627,3,4,46.3285,-122.2225,9.3,1607776701.7700005,0.84,,,1.05,167,1,9,4,3,n,n
61706281,3147698,3085273,1.31,l,0.15060893951197607,12,17,47.188,-122.13316666666667,11.69,1608475414.19,0.38,,,0.7,214,1,35,15,15,n,n
61705236,3147623,3085133,1.34,l,0.10439044270452746,14,18,45.61566666666667,-122.55833333333334,17.49,1607747624.369999,0.22,,,0.38,71,1,45,15,15,n,n
61775351,3170198,3119963,0.92,l,0.09563725365276254,9,13,46.23733333333333,-122.63016666666667,17.07,1630646178.3999977,0.48,,,1.25,118,1,27,12,10,n,n
61706291,3147703,3085283,1.12,l,0.11806406789817059,5,7,47.181333333333335,-122.15433333333333,10.09,1608483828.6099987,0.55,,,1.29,235,1,27,11,7,n,n
61820432,3189513,3148993,1.69,l,0.10665667167332249,8,14,43.772166666666664,-125.07533333333333,34.15,1649404858.9799995,1.11,,,0.89,264,0.75,33,13,10,n,n
61706501,3147723,3085318,0.37,d,0.13370639530427053,3,3,48.5785,-123.04216666666666,17.2,1608618383.0999985,2.58,,,1.91,173,0.75,6,2,2,n,n
61706351,3147733,3085328,0.6900000000000001,l,0.05839518038708319,3,4,47.18983333333333,-122.14733333333334,9.95,1608523426.4399986,0.54,,,1.11,256,1,21,9,7,n,n
61707151,3147978,3085763,0.61,l,0.006145657404348248,2,4,48.47416666666667,-123.22983333333333,20.03,1609120774.27,0.89,,,1.63,141,1,12,6,6,n,n
61706371,3147773,3085073,0.73,l,0.10870859073572159,3,4,46.029333333333334,-122.4375,15.22,1608557576.289999,0.51,,,1.4,109,1,13,4,2,n,n
61501433,3147728,3085323,0.27,d,0.15033974832008634,3,3,48.58533333333333,-123.09566666666667,13.46,1608618388.17,0.35,,,1.05,96,1,9,5,3,n,n
61820377,3189593,3149123,1.6600000000000001,l,0.22510227472211897,8,18,47.53933333333333,-122.75016666666667,17.28,1649372203.1499996,0.47,,,0.62,74,1,35,12,14,n,n
61707216,3147968,3085748,0.81,l,0.17124252077443802,10,13,46.098333333333336,-122.15866666666666,4.37,1609173568.5,0.86,,,0.55,203,1,15,4,5,n,n
61707741,3148348,3086388,1.9000000000000001,l,0.22155865638119243,17,29,47.346833333333336,-122.7635,53.14,1609558365.6599998,0.34,,,0.56,47,1,68,28,13,n,n
61707206,3147973,3085758,0.55,d,0.35138309880383556,2,2,48.784333333333336,-122.1865,4.18,1609168853.1599998,0.71,,,10.54,130,0.5,9,4,3,y,n
61830321,3190298,3150328,1.53,l,0.2808340036444905,9,15,42.5585,-122.6035,14.94,1649573866.9699993,0.49,,,1.09,102,1,20,9,5,n,n
61707356,3148038,3085858,1,l,0.14666505057015594,6,10,48.5495,-122.31366666666666,8.4,1609247142.2699995,0.53,,,0.87,74,1,19,7,6,n,n
61707311,3148043,3085868,1.51,l,0.1666027855651595,8,13,47.522666666666666,-122.78233333333333,23.75,1609225808.079998,0.93,,,0.63,99,1,23,7,10,n,n
61707736,3148508,3086663,1.09,l,0.06476495564705154,10,14,46.464333333333336,-122.25483333333334,14.67,1609556164.079998,0.36,,,0.93,92,1,40,12,13,n,n
61706751,3148253,3086218,0.92,l,0.20251528718783984,7,9,46.259166666666665,-122.05033333333333,10.22,1608794102.7399979,0.52,,,1.38,187,1,21,6,8,n,n
61707391,3148118,3085988,2.1,l,0.1479773879667463,6,14,48.8725,-122.049,-0.03,1609268092.9499989,0.4,,,0.75,104,1,14,2,7,n,n
61706756,3148258,3086228,0.85,l,0.2563735840044969,6,8,46.1945,-122.39683333333333,5.76,1608812726.0699997,0.84,,,3.75,256,0.5,15,6,9,n,n
61822352,3195763,3158688,1.99,l,0.14763393081891185,17,36,46.2375,-122.6285,16.77,1649838662.5599976,0.28,,,0.64,37,1,65,21,32,n,n
61706761,3148263,3086238,1.09,l,0.18025332601411204,5,10,47.591833333333334,-122.57716666666667,22.19,1608815096.709999,0.78,,,1.36,113,1,12,4,5,n,n
61706776,3148268,3086248,1.44,l,0.15291287896780492,6,12,45.91,-123.08533333333334,22.05,1608835412.6,0.46,,,0.77,102,1,19,7,5,n,n
61706856,3148288,3086288,1.46,l,0.24470901619499874,16,24,47.5165,-122.35233333333333,26.85,1608961708.35,0.27,,,0.7,73,1,42,11,14,n,n
61707166,3148408,3086478,2.0300000000000002,l,0.23273672859952543,13,28,48.32216666666667,-122.59933333333333,23.39,1609137572.8399997,0.31,,,0.44,46,1,55,18,17,n,n
61772766,3169328,3118678,2.24,l,0.17975150777989812,13,33,48.46233333333333,-122.28716666666666,12.29,1630212041.7199993,0.42,,,1.11,34,1,59,18,23,n,n
61772771,3169333,3118688,1.21,l,0.2071834637153902,5,7,48.464166666666664,-122.29416666666667,14.96,1630212138.9699974,1.5,,,2.03,172,0.75,19,5,4,n,n
61708341,3148628,3086858,2.2,l,0.11528504582464882,5,14,42.162166666666664,-124.54483333333333,-0.6,1610097237.4899998,2.95,,,2.33,249,0.75,13,3,1,n,n
61708116,3148468,3086593,1.47,l,0.14205999740236752,14,19,47.5265,-122.1095,9.78,1609819422.4899998,0.43,,,1.1,57,1,38,14,11,n,n
61816732,3188278,3147083,0.59,l,0.042475185907386304,2,4,47.557,-122.67366666666666,18.63,1648375777.8999996,1.34,,,1.57,292,0.75,9,4,3,n,n
61707461,3148503,3086653,1.8800000000000001,l,0.1914373975644761,9,21,48.0685,-123.55683333333333,38.65,1609320828.7799988,0.63,,,1.29,72,1,31,13,18,n,n
61708046,3148548,3086718,1.99,l,0.08649670407910093,11,21,48.443666666666665,-122.422,22.82,1609725087.2,0.41,,,0.74,123,1,34,11,12,n,n
61708271,3148738,3087033,1.17,l,0.12065214328988283,5,7,47.79966666666667,-122.28816666666667,23.17,1610018119.1399994,0.43,,,0.71,76,1,29,10,8,n,n
61708366,3148648,3086898,0.33,l,0.15570201578121529,3,4,46.39566666666666,-122.27683333333333,26.19,1610127793.869999,2.22,,,0.62,273,0.75,6,3,1,n,n
61960172,3247223,3241768,1.26,l,0.12322700512279983,12,24,48.939166666666665,-122.8645,20.51,1698545541.8400002,0.53,,,0.88,170,1,26,12,5,n,n
61822462,3195778,3158718,1.54,l,0.07917131674666489,5,8,42.36233333333333,-123.0025,8.42,1649879806.6599998,0.64,,,24.83,86,0.5,16,6,4,y,n
61834556,3192683,3153938,0.9400000000000001,d,0.13371593616789745,6,6,47.56483333333333,-123.65866666666666,2.1,1651049040.880001,0.78,,,1.65,109,1,19,8,7,n,n
61698977,3149048,3087543,1.76,l,0.07650321813443162,7,13,47.97,-124.453,35.78,1610663151.119999,0.53,,,0.51,109,1,22,9,13,n,n
61708386,3148728,3087013,0.65,l,0.03970603035692111,4,5,46.51716666666667,-122.29366666666667,9.35,1610178858.2199974,0.84,,,2.04,216,0.75,10,5,1,n,n
61698967,3149068,3087573,0.8200000000000001,l,0.11824739581696264,3,5,45.035333333333334,-122.44066666666667,8.09,1610660741.9299994,0.66,,,6.53,85,0.5,17,9,4,n,n
61708456,3148773,3087098,1.3,l,0.14248361667726184,6,15,48.43633333333333,-123.29533333333333,14.79,1610276579.1899986,0.56,,,0.95,98,1,21,9,4,n,n
61698927,3148948,3087383,1.26,l,0.16414913807276932,11,15,46.096,-122.16366666666667,5.65,1610613726.8099976,0.53,,,0.7,88,1,28,10,9,n,n
61699062,3149033,3087523,2.24,l,0.16854846993812655,21,43,47.586166666666664,-122.57366666666667,24.42,1610738295.4699974,0.35,,,0.64,28,1,69,27,28,n,n
61699067,3149043,3087533,1.21,l,0.0609997417181134,2,5,47.584,-122.51066666666667,24.8,1610738499.2699995,2.96,,,31.61,232,0.5,10,4,3,y,n
61698937,3148953,3087393,0.99,l,0.15944588772928164,6,8,46.129,-122.50866666666667,15.87,1610623089.1699982,0.48,,,1.17,114,1,21,5,9,n,n
61699077,3149053,3087553,1.72,l,0.04615713478682815,3,7,47.597833333333334,-122.55333333333333,20.45,1610744634.4699993,0.77,,,1.46,82,1,16,6,6,n,n
61698932,3148958,3087403,0.8,l,0.13390979272910164,4,5,46.203833333333336,-122.356,15.33,1610614593.37,1.22,,,1.36,110,0.75,17,6,6,n,n
61699072,3149058,3087563,1.51,l,0.09876498355348429,2,4,47.574,-122.554,24.55,1610742945.9899998,2.6,,,31.61,323,0.5,8,4,3,y,n
61708481,3148778,3087108,1.78,l,0.14452624616220855,12,24,47.8275,-122.55483333333333,26.85,1610305773.2199998,0.5,,,0.66,44,1,44,17,20,n,n
61777401,3171133,3121363,1.07,l,0.040736646720124,6,11,46.599833333333336,-122.43433333333333,10.39,1631139146.3999977,0.27,,,1.55,109,1,26,12,8,n,n
61708381,3148788,3087128,2.17,l,0.11514750037273469,9,23,43.5045,-123.10666666666667,49.01,1610160093.9299998,0.63,,,1.21,50,1,41,16,14,n,n
61795976,3175593,3128198,1.8,l,0.20351870096588875,11,19,46.3765,-122.32916666666667,8.38,1636483858.619999,0.23,,,0.39,65,1,53,16,18,n,n
61834736,3191658,3152343,1.07,l,0.11140316275089868,5,6,45.572833333333335,-122.66566666666667,12.5,1651098505.0299988,1.83,,,0.72,217,0.75,14,7,2,n,n
61699147,3151243,3091163,0.68,l,0.1044403486004597,3,5,47.547666666666665,-122.86866666666667,23.59,1610834506.42,0.74,,,0.58,220,1,9,4,3,n,n
61788082,3175733,3128403,2.11,l,0.24538257993705548,6,17,43.184333333333335,-124.19083333333333,11.27,1636759001.2299995,0.53,,,0.55,171,1,20,4,10,n,n
61788167,3176028,3128898,1.28,l,0.18154638662167855,7,12,48.18566666666667,-123.25483333333334,21.63,1636806653.5499992,0.34,,,0.82,55,1,37,15,15,n,n
61835146,3193028,3154513,1.22,l,0.38486488801109636,5,8,48.565333333333335,-122.9825,52.94,1651242301.6699982,1.12,,,0.84,104,0.75,24,8,5,n,n
61699202,3151518,3091533,1.25,l,0.12389501674554149,12,19,47.3415,-122.41966666666667,25.32,1610901896.0999985,0.28,,,0.39,70,1,48,18,14,n,n
61699982,3149788,3088923,0.24,l,0.04350974060796592,3,4,46.42583333333334,-122.3325,14.74,1611108445.1399994,0.79,,,1.52,163,1,15,7,5,n,n
61699227,3151538,3091573,1.1400000000000001,l,0.17054936638563978,5,8,47.57266666666666,-122.27583333333334,35,1610922984.459999,0.36,,,1.21,93,1,17,7,4,n,n
61817037,3188248,3147038,0.45,d,0.2179961537878996,4,4,47.46483333333333,-122.66783333333333,21.46,1648488543.7399979,1.2,,,0.73,331,0.75,9,5,1,n,n
61699737,3149758,3088868,0.49,l,0.03996886486098766,3,4,47.76416666666667,-122.663,9.23,1610999747.619999,0.8,,,3.79,161,0.5,9,4,1,n,n
61778262,3172358,3123133,1.85,l,0.12160574074261321,4,9,42.774,-124.77533333333334,19.04,1633506298.0699997,2.02,,,1.78,280,0.75,13,3,6,n,n
61787532,3175388,3127893,1.55,l,0.09499473395846181,4,10,47.57233333333333,-122.59633333333333,26.94,1636537377.3599987,0.76,,,1.28,157,1,19,9,6,n,n
61787752,3175748,3128428,1.9000000000000001,l,0.2755580932918782,16,30,47.71966666666667,-122.6015,24.84,1636661404.7700005,0.4,,,0.73,54,1,43,12,15,n,n
61795421,3175713,3128373,1.28,l,0.07922530976879183,4,10,48.634166666666665,-123.24483333333333,22.87,1636304930.6099987,0.43,,,0.63,152,1,18,7,9,n,n
61796116,3175743,3128418,3,l,0.17651569423933822,12,31,48.397,-122.2045,15.93,1636495940.7199974,0.36,,,0.64,27,1,60,12,26,n,n
61699727,3149683,3088738,1.44,l,0.22044332361838959,7,9,48.27616666666667,-122.4545,23.64,1610995048.1599998,0.46,,,0.55,51,1,30,8,10,n,n
61700037,3149843,3089003,1.18,l,0.19463236881117219,12,20,47.271166666666666,-122.28216666666667,18.58,1611158825.3999977,0.3,,,0.83,66,1,34,9,16,n,n
61699732,3149688,3088748,1.6300000000000001,l,0.09790781264184234,7,16,47.632666666666665,-122.88983333333333,14.67,1610995191.8099995,0.34,,,0.61,43,1,29,11,10,n,n
